Timestamp, P1rms (A), P2rms (A), P3rms (A), P4rms (A), P5rms (A), Vrms (V), P1 theta, P2 theta, P3 theta, P4 theta, P5 theta
Mon Sep 30 00:00:11 2013, 38, 38, 485, 463, 472, 50, 2, 3, 0, 0, 54
Mon Sep 30 00:00:12 2013, 35, 37, 481, 459, 476, 50, 1, 2, 0, 0, 54
Mon Sep 30 00:00:13 2013, 37, 36, 481, 462, 470, 50, 8, 2, 0, 0, 52
Mon Sep 30 00:00:14 2013, 34, 34, 480, 459, 470, 50, 4, 2, 0, 0, 52
Mon Sep 30 00:00:15 2013, 35, 38, 482, 466, 467, 50, 1, 3, 0, 0, 52
Mon Sep 30 00:00:16 2013, 38, 38, 482, 461, 476, 50, 1, 2, 0, 0, 54
Mon Sep 30 00:00:17 2013, 36, 37, 484, 461, 473, 50, 3, 2, 0, 0, 54
Mon Sep 30 00:00:18 2013, 35, 36, 481, 457, 468, 50, 1, 2, 0, 0, 52
Mon Sep 30 00:00:19 2013, 35, 35, 479, 455, 472, 50, 2, 2, 0, 0, 54
Mon Sep 30 00:00:20 2013, 37, 35, 477, 456, 465, 50, 3, 3, 0, 0, 52
Mon Sep 30 00:00:21 2013, 36, 38, 478, 458, 458, 50, 2, 3, 0, 0, 50
Mon Sep 30 00:00:22 2013, 36, 35, 480, 465, 472, 50, 1, 2, 0, 0, 54
Mon Sep 30 00:00:23 2013, 37, 38, 477, 462, 474, 50, 2, 2, 0, 0, 54
Mon Sep 30 00:00:24 2013, 35, 35, 477, 455, 469, 50, 2, 2, 0, 0, 52
Mon Sep 30 00:00:25 2013, 38, 37, 481, 454, 469, 50, 1, 3, 0, 0, 52
Mon Sep 30 00:00:26 2013, 32, 36, 478, 463, 470, 50, 3, 2, 0, 0, 52
Mon Sep 30 00:00:27 2013, 39, 37, 481, 455, 471, 50, 2, 2, 0, 0, 52
Mon Sep 30 00:00:28 2013, 38, 38, 480, 461, 471, 50, 2, 2, 0, 0, 52
Mon Sep 30 00:00:29 2013, 34, 36, 486, 453, 474, 50, 3, 2, 0, 0, 54
Mon Sep 30 00:00:30 2013, 35, 37, 479, 453, 466, 50, 5, 5, 0, 0, 52
Mon Sep 30 00:00:31 2013, 35, 37, 480, 459, 467, 50, 1, 10, 0, 0, 52
Mon Sep 30 00:00:32 2013, 35, 38, 482, 464, 473, 50, 1, 3, 0, 0, 54
Mon Sep 30 00:00:33 2013, 37, 36, 481, 461, 473, 50, 4, 3, 0, 0, 54
Mon Sep 30 00:00:34 2013, 36, 38, 483, 462, 470, 50, 2, 2, 0, 0, 52
Mon Sep 30 00:00:35 2013, 35, 35, 477, 460, 467, 50, 1, 10, 0, 0, 52
Mon Sep 30 00:00:36 2013, 35, 35, 480, 459, 467, 50, 6, 6, 0, 0, 52
Mon Sep 30 00:00:37 2013, 37, 39, 481, 460, 463, 50, 2, 2, 0, 0, 50
Mon Sep 30 00:00:38 2013, 39, 35, 481, 463, 473, 50, 2, 3, 0, 0, 54
Mon Sep 30 00:00:39 2013, 37, 37, 480, 462, 471, 50, 2, 2, 0, 0, 52
Mon Sep 30 00:00:40 2013, 34, 36, 480, 454, 472, 50, 1, 8, 0, 0, 54
Mon Sep 30 00:00:41 2013, 35, 35, 480, 457, 470, 50, 3, 7, 0, 0, 52
Mon Sep 30 00:00:42 2013, 34, 35, 479, 458, 469, 50, 11, 11, 0, 0, 52
Mon Sep 30 00:00:43 2013, 37, 38, 480, 460, 471, 50, 2, 2, 0, 0, 52
Mon Sep 30 00:00:00 2013, 35, 38, 480, 461, 470, 49, 1, 2, 0, 0, 52
Mon Sep 30 00:00:01 2013, 38, 37, 481, 458, 475, 49, 1, 2, 0, 0, 54
Mon Sep 30 00:00:02 2013, 36, 37, 479, 460, 468, 49, 9, 2, 0, 0, 52
Mon Sep 30 00:00:03 2013, 37, 36, 476, 460, 470, 49, 9, 2, 0, 0, 52
Mon Sep 30 00:00:04 2013, 36, 37, 480, 461, 475, 49, 2, 2, 0, 0, 54
Mon Sep 30 00:00:05 2013, 39, 39, 480, 461, 474, 49, 2, 3, 0, 0, 54
Mon Sep 30 00:00:06 2013, 37, 40, 484, 459, 472, 49, 2, 2, 0, 0, 54
Mon Sep 30 00:00:07 2013, 37, 35, 474, 463, 467, 49, 4, 3, 0, 0, 52
Mon Sep 30 00:00:08 2013, 34, 34, 480, 459, 466, 49, 1, 2, 0, 0, 52
Mon Sep 30 00:00:09 2013, 34, 36, 479, 460, 469, 49, 3, 10, 0, 0, 52
Mon Sep 30 00:00:10 2013, 34, 38, 480, 462, 470, 49, 1, 2, 0, 0, 52
Mon Sep 30 00:00:11 2013, 37, 38, 484, 463, 475, 49, 2, 2, 0, 0, 54
Mon Sep 30 00:00:12 2013, 36, 37, 481, 463, 472, 49, 1, 2, 0, 0, 54
Mon Sep 30 00:00:13 2013, 33, 33, 480, 459, 468, 49, 4, 2, 0, 0, 52
Mon Sep 30 00:00:14 2013, 37, 33, 481, 458, 466, 49, 1, 2, 0, 0, 52
Mon Sep 30 00:00:15 2013, 37, 39, 482, 460, 469, 49, 2, 3, 0, 0, 52
Mon Sep 30 00:00:16 2013, 37, 37, 479, 460, 477, 49, 2, 2, 0, 0, 54
Mon Sep 30 00:00:17 2013, 38, 39, 485, 465, 471, 49, 1, 2, 0, 0, 52
Mon Sep 30 00:00:18 2013, 35, 35, 481, 453, 474, 49, 1, 7, 0, 0, 54
Mon Sep 30 00:00:19 2013, 35, 34, 481, 460, 471, 49, 1, 2, 0, 0, 52
Mon Sep 30 00:00:20 2013, 35, 36, 480, 455, 469, 49, 8, 8, 0, 0, 52
Mon Sep 30 00:00:21 2013, 36, 39, 478, 457, 470, 49, 1, 2, 0, 0, 52
Mon Sep 30 00:00:22 2013, 36, 38, 483, 459, 476, 49, 2, 2, 0, 0, 54
Mon Sep 30 00:00:23 2013, 36, 37, 480, 463, 472, 49, 2, 4, 0, 0, 54
Mon Sep 30 00:00:24 2013, 36, 36, 480, 458, 468, 49, 1, 2, 0, 0, 52
Mon Sep 30 00:00:25 2013, 37, 37, 479, 458, 470, 49, 3, 9, 0, 0, 52
Mon Sep 30 00:00:26 2013, 33, 36, 484, 466, 474, 49, 1, 2, 0, 0, 54
Mon Sep 30 00:00:27 2013, 37, 37, 484, 459, 472, 49, 1, 2, 0, 0, 54
Mon Sep 30 00:00:28 2013, 37, 37, 481, 459, 476, 49, 1, 2, 0, 0, 54
Mon Sep 30 00:00:29 2013, 37, 36, 483, 457, 467, 49, 1, 2, 0, 0, 52
Mon Sep 30 00:00:30 2013, 36, 38, 480, 458, 472, 49, 9, 2, 0, 0, 54
Mon Sep 30 00:00:31 2013, 36, 36, 481, 458, 467, 49, 8, 7, 0, 0, 52
Mon Sep 30 00:00:32 2013, 34, 37, 479, 462, 475, 49, 1, 2, 0, 0, 54
Mon Sep 30 00:00:33 2013, 39, 37, 487, 468, 471, 49, 2, 3, 0, 0, 52
Mon Sep 30 00:00:34 2013, 38, 39, 482, 457, 476, 49, 1, 2, 0, 0, 54
Mon Sep 30 00:00:35 2013, 36, 37, 482, 459, 464, 49, 3, 4, 0, 0, 52
Mon Sep 30 00:00:36 2013, 37, 34, 480, 458, 470, 49, 9, 2, 0, 0, 52
Mon Sep 30 00:00:37 2013, 34, 38, 481, 460, 471, 49, 2, 2, 0, 0, 52
Mon Sep 30 00:00:38 2013, 37, 37, 479, 464, 471, 49, 2, 2, 0, 0, 52
Mon Sep 30 00:00:39 2013, 38, 38, 485, 463, 468, 49, 2, 2, 0, 0, 52
Mon Sep 30 00:00:40 2013, 35, 37, 483, 453, 471, 49, 1, 2, 0, 0, 52
Mon Sep 30 00:00:41 2013, 36, 37, 480, 457, 469, 49, 3, 6, 0, 0, 52
Mon Sep 30 00:00:42 2013, 35, 36, 480, 459, 469, 49, 3, 5, 0, 0, 52
Mon Sep 30 00:00:43 2013, 36, 39, 483, 465, 469, 49, 2, 3, 0, 0, 52
Mon Sep 30 00:00:00 2013, 38, 37, 482, 462, 474, 50, 1, 2, 0, 0, 54
Mon Sep 30 00:00:01 2013, 37, 34, 484, 466, 477, 50, 1, 2, 0, 0, 54
Mon Sep 30 00:00:02 2013, 36, 37, 480, 458, 467, 50, 9, 4, 0, 0, 52
Mon Sep 30 00:00:03 2013, 36, 36, 479, 458, 469, 50, 1, 7, 0, 0, 52
Mon Sep 30 00:00:04 2013, 37, 38, 483, 460, 466, 50, 2, 2, 0, 0, 52
Mon Sep 30 00:00:05 2013, 38, 37, 482, 460, 471, 50, 1, 2, 0, 0, 52
Mon Sep 30 00:00:06 2013, 39, 36, 481, 463, 473, 50, 1, 3, 0, 0, 54
Mon Sep 30 00:00:07 2013, 36, 34, 477, 462, 465, 50, 1, 7, 0, 0, 52
Mon Sep 30 00:00:08 2013, 36, 35, 479, 459, 468, 50, 3, 2, 0, 0, 52
Mon Sep 30 00:00:09 2013, 35, 37, 478, 458, 469, 50, 1, 2, 0, 0, 52
Mon Sep 30 00:00:10 2013, 34, 37, 480, 458, 470, 50, 1, 3, 0, 0, 52
Mon Sep 30 00:00:11 2013, 40, 37, 479, 465, 473, 50, 2, 3, 0, 0, 54
Mon Sep 30 00:00:12 2013, 38, 36, 480, 463, 477, 50, 2, 2, 0, 0, 54
Mon Sep 30 00:00:13 2013, 36, 32, 478, 459, 471, 50, 3, 2, 0, 0, 52
Mon Sep 30 00:00:14 2013, 38, 36, 480, 458, 468, 50, 4, 4, 0, 0, 52
Mon Sep 30 00:00:15 2013, 36, 37, 484, 458, 475, 50, 1, 3, 0, 0, 54
Mon Sep 30 00:00:16 2013, 37, 37, 481, 462, 473, 50, 2, 2, 0, 0, 54
Mon Sep 30 00:00:17 2013, 37, 39, 482, 464, 472, 50, 1, 5, 0, 0, 54
Mon Sep 30 00:00:18 2013, 36, 35, 479, 457, 468, 50, 3, 7, 0, 0, 52
Mon Sep 30 00:00:19 2013, 36, 35, 478, 460, 469, 50, 3, 2, 0, 0, 52
Mon Sep 30 00:00:20 2013, 34, 37, 480, 459, 469, 50, 1, 10, 0, 0, 52
Mon Sep 30 00:00:21 2013, 38, 40, 482, 462, 465, 50, 2, 3, 0, 0, 52
Mon Sep 30 00:00:22 2013, 37, 39, 478, 468, 469, 50, 1, 2, 0, 0, 52
Mon Sep 30 00:00:23 2013, 38, 35, 480, 459, 473, 50, 1, 2, 0, 0, 54
Mon Sep 30 00:00:24 2013, 36, 36, 480, 456, 475, 50, 1, 3, 0, 0, 54
Mon Sep 30 00:00:25 2013, 36, 36, 479, 459, 470, 50, 2, 3, 0, 0, 52
Mon Sep 30 00:00:26 2013, 34, 39, 480, 459, 470, 50, 3, 2, 0, 0, 52
Mon Sep 30 00:00:27 2013, 39, 38, 481, 459, 471, 50, 2, 2, 0, 0, 52
Mon Sep 30 00:00:28 2013, 37, 38, 483, 463, 473, 50, 2, 2, 0, 0, 54
Mon Sep 30 00:00:29 2013, 32, 36, 485, 445, 474, 50, 1, 2, 0, 0, 54
Mon Sep 30 00:00:30 2013, 33, 37, 478, 457, 469, 50, 10, 8, 0, 0, 52
Mon Sep 30 00:00:31 2013, 34, 34, 476, 456, 473, 50, 1, 2, 0, 0, 54
Mon Sep 30 00:00:32 2013, 34, 35, 482, 468, 470, 50, 2, 2, 0, 0, 52
Mon Sep 30 00:00:33 2013, 41, 38, 482, 459, 469, 50, 2, 2, 0, 0, 52
Mon Sep 30 00:00:34 2013, 38, 37, 484, 460, 470, 50, 2, 2, 0, 0, 52
Mon Sep 30 00:00:35 2013, 37, 37, 480, 458, 471, 50, 2, 9, 0, 0, 52
Mon Sep 30 00:00:36 2013, 36, 37, 478, 456, 470, 50, 1, 3, 0, 0, 52
Mon Sep 30 00:00:37 2013, 32, 39, 478, 457, 467, 50, 2, 2, 0, 0, 52
Mon Sep 30 00:00:38 2013, 39, 39, 479, 460, 470, 50, 2, 2, 0, 0, 52
Mon Sep 30 00:00:39 2013, 40, 37, 481, 462, 471, 50, 2, 2, 0, 0, 52
Mon Sep 30 00:00:40 2013, 34, 37, 477, 460, 465, 50, 4, 5, 0, 0, 52
Mon Sep 30 00:00:41 2013, 36, 37, 481, 459, 471, 50, 10, 8, 0, 0, 52
Mon Sep 30 00:00:42 2013, 36, 35, 478, 459, 467, 50, 5, 8, 0, 0, 52
Mon Sep 30 00:00:43 2013, 34, 39, 479, 455, 479, 50, 1, 3, 0, 0, 54
Mon Sep 30 00:00:00 2013, 37, 39, 480, 458, 471, 50, 2, 2, 0, 0, 52
Mon Sep 30 00:00:01 2013, 34, 38, 478, 463, 474, 50, 2, 2, 0, 0, 54
Mon Sep 30 00:00:02 2013, 35, 33, 475, 461, 472, 50, 1, 9, 0, 0, 54
Mon Sep 30 00:00:03 2013, 34, 36, 477, 457, 473, 50, 1, 10, 0, 0, 54
Mon Sep 30 00:00:04 2013, 36, 38, 479, 464, 478, 50, 1, 2, 0, 0, 54
Mon Sep 30 00:00:05 2013, 38, 36, 483, 462, 471, 50, 2, 2, 0, 0, 52
Mon Sep 30 00:00:06 2013, 37, 38, 482, 464, 469, 50, 1, 2, 0, 0, 52
Mon Sep 30 00:00:07 2013, 37, 34, 480, 459, 462, 50, 1, 5, 0, 0, 50
Mon Sep 30 00:00:08 2013, 35, 36, 478, 456, 468, 50, 4, 2, 0, 0, 52
Mon Sep 30 00:00:09 2013, 37, 36, 480, 456, 467, 50, 1, 2, 0, 0, 52
Mon Sep 30 00:00:10 2013, 35, 39, 481, 454, 472, 50, 2, 3, 0, 0, 54
Mon Sep 30 00:00:11 2013, 38, 39, 477, 460, 471, 50, 2, 2, 0, 0, 52
Mon Sep 30 00:00:12 2013, 37, 37, 481, 462, 472, 50, 2, 2, 0, 0, 54
Mon Sep 30 00:00:13 2013, 35, 36, 479, 458, 464, 50, 4, 2, 0, 0, 52
Mon Sep 30 00:00:14 2013, 37, 34, 478, 456, 467, 50, 1, 2, 0, 0, 52
Mon Sep 30 00:00:15 2013, 36, 40, 478, 461, 466, 50, 1, 2, 0, 0, 52
Mon Sep 30 00:00:16 2013, 37, 37, 486, 464, 471, 50, 3, 2, 0, 0, 52
Mon Sep 30 00:00:17 2013, 38, 38, 482, 459, 472, 50, 2, 3, 0, 0, 54
Mon Sep 30 00:00:18 2013, 36, 36, 477, 462, 472, 50, 4, 5, 0, 0, 54
Mon Sep 30 00:00:19 2013, 37, 37, 482, 447, 474, 50, 2, 2, 0, 0, 54
Mon Sep 30 00:00:20 2013, 36, 36, 477, 457, 469, 50, 1, 7, 0, 0, 52
Mon Sep 30 00:00:21 2013, 35, 38, 480, 458, 468, 50, 2, 4, 0, 0, 52
Mon Sep 30 00:00:22 2013, 37, 38, 480, 462, 469, 50, 2, 2, 0, 0, 52
Mon Sep 30 00:00:23 2013, 40, 38, 479, 460, 473, 50, 1, 2, 0, 0, 54
Mon Sep 30 00:00:24 2013, 35, 37, 478, 460, 470, 50, 1, 4, 0, 0, 52
Mon Sep 30 00:00:25 2013, 36, 38, 477, 458, 466, 50, 9, 2, 0, 0, 52
Mon Sep 30 00:00:26 2013, 37, 36, 481, 464, 466, 50, 3, 7, 0, 0, 52
Mon Sep 30 00:00:27 2013, 40, 38, 480, 458, 467, 50, 2, 2, 0, 0, 52
Mon Sep 30 00:00:28 2013, 38, 38, 485, 461, 471, 50, 2, 3, 0, 0, 52
Mon Sep 30 00:00:29 2013, 34, 36, 473, 448, 466, 50, 1, 2, 0, 0, 52
Mon Sep 30 00:00:30 2013, 36, 38, 478, 456, 469, 50, 3, 2, 0, 0, 52
Mon Sep 30 00:00:31 2013, 37, 35, 478, 456, 467, 50, 3, 5, 0, 0, 52
Mon Sep 30 00:00:32 2013, 36, 39, 480, 462, 469, 50, 3, 2, 0, 0, 52
Mon Sep 30 00:00:33 2013, 39, 40, 478, 461, 468, 50, 2, 2, 0, 0, 52
Mon Sep 30 00:00:34 2013, 36, 38, 482, 461, 467, 50, 2, 2, 0, 0, 52
Mon Sep 30 00:00:35 2013, 35, 36, 472, 460, 472, 50, 5, 3, 0, 0, 54
Mon Sep 30 00:00:36 2013, 38, 37, 476, 456, 469, 50, 3, 4, 0, 0, 52
Mon Sep 30 00:00:37 2013, 35, 35, 483, 454, 469, 50, 4, 2, 0, 0, 52
Mon Sep 30 00:00:38 2013, 36, 37, 479, 465, 467, 50, 2, 2, 0, 0, 52
Mon Sep 30 00:00:39 2013, 35, 39, 481, 461, 472, 50, 2, 2, 0, 0, 54
Mon Sep 30 00:00:40 2013, 37, 35, 477, 455, 468, 50, 3, 7, 0, 0, 52
Mon Sep 30 00:00:41 2013, 35, 35, 477, 458, 468, 50, 8, 2, 0, 0, 52
Mon Sep 30 00:00:42 2013, 36, 34, 482, 459, 469, 50, 2, 2, 0, 0, 52
Mon Sep 30 00:00:43 2013, 34, 36, 479, 454, 457, 50, 2, 2, 0, 0, 50
Mon Sep 30 00:00:00 2013, 38, 38, 483, 464, 474, 50, 2, 2, 0, 0, 54
Mon Sep 30 00:00:01 2013, 37, 37, 482, 458, 469, 50, 2, 5, 0, 0, 52
Mon Sep 30 00:00:02 2013, 36, 36, 480, 454, 468, 50, 1, 2, 0, 0, 52
Mon Sep 30 00:00:03 2013, 36, 36, 477, 457, 466, 50, 1, 6, 0, 0, 52
Mon Sep 30 00:00:04 2013, 37, 39, 478, 460, 477, 50, 2, 2, 0, 0, 54
Mon Sep 30 00:00:05 2013, 37, 39, 487, 461, 474, 50, 2, 3, 0, 0, 54
Mon Sep 30 00:00:06 2013, 37, 37, 480, 460, 469, 50, 2, 2, 0, 0, 52
Mon Sep 30 00:00:07 2013, 36, 36, 476, 456, 463, 50, 2, 2, 0, 0, 50
Mon Sep 30 00:00:08 2013, 37, 36, 478, 457, 467, 50, 3, 2, 0, 0, 52
Mon Sep 30 00:00:09 2013, 37, 37, 480, 456, 469, 50, 3, 4, 0, 0, 52
Mon Sep 30 00:00:10 2013, 36, 41, 479, 462, 471, 50, 2, 2, 0, 0, 52
Mon Sep 30 00:00:11 2013, 37, 38, 482, 462, 468, 50, 1, 2, 0, 0, 52
Mon Sep 30 00:00:12 2013, 38, 36, 479, 462, 471, 50, 2, 2, 0, 0, 52
Mon Sep 30 00:00:13 2013, 38, 35, 480, 456, 465, 50, 4, 2, 0, 0, 52
Mon Sep 30 00:00:14 2013, 38, 36, 477, 459, 465, 50, 4, 2, 0, 0, 52
Mon Sep 30 00:00:15 2013, 38, 38, 479, 464, 461, 50, 1, 2, 0, 0, 50
Mon Sep 30 00:00:16 2013, 36, 39, 483, 460, 470, 50, 2, 2, 0, 0, 52
Mon Sep 30 00:00:17 2013, 38, 38, 483, 462, 470, 50, 4, 3, 0, 0, 52
Mon Sep 30 00:00:18 2013, 34, 35, 474, 458, 469, 50, 1, 2, 0, 0, 52
Mon Sep 30 00:00:19 2013, 38, 36, 479, 459, 467, 50, 8, 8, 0, 0, 52
Mon Sep 30 00:00:20 2013, 36, 38, 480, 459, 466, 50, 8, 9, 0, 0, 52
Mon Sep 30 00:00:21 2013, 35, 38, 482, 462, 473, 50, 1, 2, 0, 0, 54
Mon Sep 30 00:00:22 2013, 36, 39, 480, 463, 470, 50, 3, 2, 0, 0, 52
Mon Sep 30 00:00:23 2013, 36, 36, 484, 460, 470, 50, 2, 2, 0, 0, 52
Mon Sep 30 00:00:24 2013, 37, 36, 479, 454, 467, 50, 3, 3, 0, 0, 52
Mon Sep 30 00:00:25 2013, 40, 35, 480, 457, 469, 50, 8, 2, 0, 0, 52
Mon Sep 30 00:00:26 2013, 35, 38, 478, 462, 470, 50, 1, 3, 0, 0, 52
Mon Sep 30 00:00:27 2013, 36, 38, 483, 456, 471, 50, 1, 2, 0, 0, 52
Mon Sep 30 00:00:28 2013, 38, 37, 483, 462, 472, 50, 2, 2, 0, 0, 54
Mon Sep 30 00:00:29 2013, 37, 35, 472, 456, 466, 50, 3, 3, 0, 0, 52
Mon Sep 30 00:00:30 2013, 36, 36, 478, 457, 465, 50, 2, 2, 0, 0, 52
Mon Sep 30 00:00:31 2013, 35, 36, 478, 459, 469, 50, 1, 2, 0, 0, 52
Mon Sep 30 00:00:32 2013, 33, 34, 482, 449, 472, 50, 1, 2, 0, 0, 54
Mon Sep 30 00:00:33 2013, 38, 37, 484, 459, 471, 50, 2, 2, 0, 0, 52
Mon Sep 30 00:00:34 2013, 34, 39, 482, 458, 469, 50, 2, 2, 0, 0, 52
Mon Sep 30 00:00:35 2013, 37, 37, 475, 456, 470, 50, 2, 9, 0, 0, 52
Mon Sep 30 00:00:36 2013, 37, 35, 475, 456, 468, 50, 3, 3, 0, 0, 52
Mon Sep 30 00:00:37 2013, 32, 38, 478, 462, 475, 50, 2, 2, 0, 0, 54
Mon Sep 30 00:00:38 2013, 37, 38, 482, 461, 466, 50, 2, 3, 0, 0, 52
Mon Sep 30 00:00:39 2013, 37, 35, 478, 462, 471, 50, 1, 2, 0, 0, 52
Mon Sep 30 00:00:40 2013, 36, 34, 477, 454, 469, 50, 3, 2, 0, 0, 52
Mon Sep 30 00:00:41 2013, 37, 35, 479, 454, 471, 50, 8, 4, 0, 0, 52
Mon Sep 30 00:00:42 2013, 37, 36, 479, 457, 467, 50, 2, 3, 0, 0, 52
Mon Sep 30 00:00:43 2013, 36, 39, 481, 456, 466, 50, 2, 3, 0, 0, 52
Mon Sep 30 00:00:00 2013, 37, 37, 481, 462, 470, 50, 1, 2, 0, 0, 52
Mon Sep 30 00:00:01 2013, 36, 38, 483, 464, 473, 50, 2, 2, 0, 0, 54
Mon Sep 30 00:00:02 2013, 36, 36, 478, 457, 468, 50, 8, 2, 0, 0, 52
Mon Sep 30 00:00:03 2013, 37, 37, 479, 458, 467, 50, 1, 2, 0, 0, 52
Mon Sep 30 00:00:04 2013, 37, 37, 483, 462, 458, 50, 4, 3, 0, 0, 50
Mon Sep 30 00:00:05 2013, 38, 35, 484, 461, 469, 50, 1, 3, 0, 0, 52
Mon Sep 30 00:00:06 2013, 38, 39, 486, 460, 472, 50, 2, 2, 0, 0, 54
Mon Sep 30 00:00:07 2013, 36, 37, 477, 461, 466, 50, 3, 4, 0, 0, 52
Mon Sep 30 00:00:08 2013, 37, 36, 479, 459, 465, 50, 9, 9, 0, 0, 52
Mon Sep 30 00:00:09 2013, 36, 36, 479, 457, 468, 50, 3, 2, 0, 0, 52
Mon Sep 30 00:00:10 2013, 36, 37, 482, 460, 466, 50, 2, 2, 0, 0, 52
Mon Sep 30 00:00:11 2013, 36, 38, 483, 463, 474, 50, 1, 2, 0, 0, 54
Mon Sep 30 00:00:12 2013, 37, 35, 481, 461, 472, 50, 1, 2, 0, 0, 54
Mon Sep 30 00:00:13 2013, 36, 36, 477, 459, 469, 50, 3, 4, 0, 0, 52
Mon Sep 30 00:00:14 2013, 38, 36, 481, 456, 468, 50, 4, 8, 0, 0, 52
Mon Sep 30 00:00:15 2013, 35, 36, 478, 457, 475, 50, 2, 3, 0, 0, 54
Mon Sep 30 00:00:16 2013, 37, 39, 482, 458, 468, 50, 1, 3, 0, 0, 52
Mon Sep 30 00:00:17 2013, 38, 35, 482, 463, 470, 50, 1, 2, 0, 0, 52
Mon Sep 30 00:00:18 2013, 37, 34, 478, 452, 468, 50, 1, 2, 0, 0, 52
Mon Sep 30 00:00:19 2013, 36, 38, 476, 457, 467, 50, 4, 2, 0, 0, 52
Mon Sep 30 00:00:20 2013, 37, 36, 480, 456, 468, 50, 4, 5, 0, 0, 52
Mon Sep 30 00:00:21 2013, 39, 35, 481, 459, 468, 50, 2, 3, 0, 0, 52
Mon Sep 30 00:00:22 2013, 36, 38, 481, 461, 469, 50, 2, 2, 0, 0, 52
Mon Sep 30 00:00:23 2013, 39, 41, 482, 459, 472, 50, 1, 2, 0, 0, 54
Mon Sep 30 00:00:24 2013, 36, 38, 477, 461, 466, 50, 2, 2, 0, 0, 52
Mon Sep 30 00:00:25 2013, 36, 35, 475, 455, 466, 50, 7, 2, 0, 0, 52
Mon Sep 30 00:00:26 2013, 35, 38, 481, 459, 474, 50, 1, 3, 0, 0, 54
Mon Sep 30 00:00:27 2013, 36, 39, 480, 458, 472, 50, 1, 2, 0, 0, 54
Mon Sep 30 00:00:28 2013, 37, 36, 478, 463, 473, 50, 2, 3, 0, 0, 54
Mon Sep 30 00:00:29 2013, 33, 36, 474, 453, 472, 50, 2, 2, 0, 0, 54
Mon Sep 30 00:00:30 2013, 38, 37, 480, 458, 470, 50, 3, 2, 0, 0, 52
Mon Sep 30 00:00:31 2013, 36, 35, 477, 456, 467, 50, 3, 2, 0, 0, 52
Mon Sep 30 00:00:32 2013, 36, 36, 478, 462, 471, 50, 2, 2, 0, 0, 52
Mon Sep 30 00:00:33 2013, 39, 39, 485, 459, 467, 50, 2, 3, 0, 0, 52
Mon Sep 30 00:00:34 2013, 40, 38, 481, 462, 472, 50, 2, 2, 0, 0, 54
Mon Sep 30 00:00:35 2013, 38, 37, 480, 457, 469, 50, 4, 3, 0, 0, 52
Mon Sep 30 00:00:36 2013, 36, 37, 480, 458, 466, 50, 3, 3, 0, 0, 52
Mon Sep 30 00:00:37 2013, 35, 35, 484, 451, 465, 50, 3, 2, 0, 0, 52
Mon Sep 30 00:00:38 2013, 38, 38, 479, 461, 472, 50, 1, 2, 0, 0, 54
Mon Sep 30 00:00:39 2013, 34, 39, 479, 459, 472, 50, 2, 3, 0, 0, 54
Mon Sep 30 00:00:40 2013, 37, 38, 476, 460, 464, 50, 1, 8, 0, 0, 52
Mon Sep 30 00:00:41 2013, 37, 34, 480, 458, 466, 50, 3, 2, 0, 0, 52
Mon Sep 30 00:00:42 2013, 35, 35, 477, 457, 466, 50, 1, 2, 0, 0, 52
Mon Sep 30 00:00:43 2013, 40, 36, 477, 457, 464, 50, 6, 2, 0, 0, 52
Mon Sep 30 00:00:00 2013, 38, 40, 481, 457, 468, 49, 1, 2, 0, 0, 52
Mon Sep 30 00:00:01 2013, 37, 39, 479, 461, 474, 49, 1, 2, 0, 0, 54
Mon Sep 30 00:00:02 2013, 35, 36, 483, 456, 459, 49, 1, 4, 0, 0, 50
Mon Sep 30 00:00:03 2013, 36, 35, 477, 458, 464, 49, 2, 2, 0, 0, 52
Mon Sep 30 00:00:04 2013, 36, 38, 483, 457, 465, 49, 2, 2, 0, 0, 52
Mon Sep 30 00:00:05 2013, 38, 37, 480, 461, 467, 49, 2, 2, 0, 0, 52
Mon Sep 30 00:00:06 2013, 39, 40, 483, 463, 469, 49, 1, 2, 0, 0, 52
Mon Sep 30 00:00:07 2013, 35, 34, 482, 452, 470, 49, 3, 2, 0, 0, 52
Mon Sep 30 00:00:08 2013, 37, 37, 477, 455, 464, 49, 3, 2, 0, 0, 52
Mon Sep 30 00:00:09 2013, 35, 37, 478, 454, 467, 49, 1, 2, 0, 0, 52
Mon Sep 30 00:00:10 2013, 34, 39, 480, 460, 464, 49, 3, 2, 0, 0, 52
Mon Sep 30 00:00:11 2013, 38, 38, 481, 459, 471, 49, 3, 2, 0, 0, 52
Mon Sep 30 00:00:12 2013, 37, 37, 483, 463, 469, 49, 2, 2, 0, 0, 52
Mon Sep 30 00:00:13 2013, 35, 35, 482, 454, 461, 49, 1, 2, 0, 0, 50
Mon Sep 30 00:00:14 2013, 39, 37, 479, 456, 466, 49, 4, 3, 0, 0, 52
Mon Sep 30 00:00:15 2013, 36, 38, 484, 454, 473, 49, 2, 2, 0, 0, 54
Mon Sep 30 00:00:16 2013, 37, 39, 482, 459, 467, 49, 2, 2, 0, 0, 52
Mon Sep 30 00:00:17 2013, 38, 38, 482, 455, 472, 49, 1, 2, 0, 0, 54
Mon Sep 30 00:00:18 2013, 32, 35, 473, 456, 472, 49, 3, 2, 0, 0, 54
